AppID,Recommendations,Estimated owners,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Peak CCU
2105760,0,0 - 20000,0,0,0,0,0
2105860,0,0 - 20000,0,0,0,0,0
2105880,0,0 - 20000,0,0,0,0,0
2105910,0,0 - 20000,0,0,0,0,0
2105940,0,0 - 0,0,0,0,0,0
2105960,0,0 - 0,0,0,0,0,0
2105980,0,0 - 0,0,0,0,0,0
2105990,0,0 - 0,0,0,0,0,0
2106080,0,0 - 20000,0,0,0,0,32
2106100,0,0 - 0,0,0,0,0,0
2106110,0,0 - 0,0,0,0,0,0
2106170,0,0 - 0,0,0,0,0,0
2106340,0,0 - 20000,0,0,0,0,0
2106390,0,0 - 20000,0,0,0,0,0
2106420,0,0 - 20000,0,0,0,0,0
2106450,0,20000 - 50000,0,0,0,0,10
2106520,149,0 - 20000,0,0,0,0,216
2106530,0,0 - 20000,0,0,0,0,0
2106540,0,0 - 0,0,0,0,0,0
2106560,0,0 - 20000,0,0,0,0,88
2106590,0,0 - 20000,0,0,0,0,0
2106600,0,0 - 20000,0,0,0,0,0
2106610,0,0 - 20000,0,0,0,0,5
2106640,0,0 - 0,0,0,0,0,0
2106660,0,20000 - 50000,0,0,0,0,1
2106670,485,0 - 20000,0,0,0,0,1533
2106680,0,0 - 0,0,0,0,0,0
2106720,0,0 - 20000,0,0,0,0,9
2106760,0,0 - 20000,0,0,0,0,1
2106770,0,0 - 20000,0,0,0,0,3
2106810,0,0 - 20000,0,0,0,0,29
2106820,0,0 - 20000,0,0,0,0,6
2106840,124,0 - 20000,0,0,0,0,204
2106860,0,0 - 20000,0,0,0,0,2
2106910,0,0 - 20000,0,0,0,0,13
2106950,0,0 - 0,0,0,0,0,0
2106960,0,0 - 20000,0,0,0,0,0
2107020,0,0 - 0,0,0,0,0,0
2107040,0,0 - 20000,0,0,0,0,3
2107060,0,0 - 20000,0,0,0,0,1
2107090,124,0 - 20000,0,0,0,0,108
2107100,0,0 - 20000,0,0,0,0,0
2107130,0,0 - 20000,0,0,0,0,0
2107150,0,0 - 0,0,0,0,0,0
2107170,0,0 - 20000,0,0,0,0,0
2107270,0,0 - 20000,0,0,0,0,0
2107280,0,0 - 0,0,0,0,0,0
2107290,0,0 - 20000,0,0,0,0,0
2107330,0,0 - 20000,0,0,0,0,0
2107420,0,0 - 20000,0,0,0,0,0
2107470,0,0 - 20000,0,0,0,0,0
2107480,0,0 - 20000,0,0,0,0,0
2107520,0,0 - 0,0,0,0,0,0
2107550,0,0 - 20000,0,0,0,0,16
2107580,0,0 - 20000,0,0,0,0,0
2107590,0,0 - 0,0,0,0,0,0
2107640,0,0 - 20000,0,0,0,0,0
2107650,0,0 - 20000,0,0,0,0,3
2107670,0,0 - 0,0,0,0,0,0
2107680,0,0 - 0,0,0,0,0,0
2107710,0,0 - 20000,0,0,0,0,1
2107740,0,0 - 0,0,0,0,0,0
2107770,0,0 - 20000,0,0,0,0,1
2107780,0,0 - 20000,0,0,0,0,0
2107810,0,20000 - 50000,0,0,0,0,3
2107820,0,0 - 20000,0,0,0,0,1
2107860,0,0 - 20000,0,0,0,0,104
2107870,0,0 - 20000,0,0,0,0,0
2107880,0,0 - 0,0,0,0,0,0
2107890,0,0 - 0,0,0,0,0,0
2107920,0,0 - 20000,0,0,0,0,0
2108060,0,0 - 20000,0,0,0,0,0
2108110,0,0 - 0,0,0,0,0,0
2108210,0,0 - 0,0,0,0,0,0
2108260,0,0 - 20000,0,0,0,0,0
2108290,163,0 - 20000,0,0,0,0,114
2108310,0,0 - 20000,0,0,0,0,0
2108330,1018,100000 - 200000,517,517,707,707,11615
2108350,0,0 - 0,0,0,0,0,0
2108400,0,0 - 20000,0,0,0,0,0
2108410,0,0 - 20000,0,0,0,0,0
2108420,0,0 - 20000,0,0,0,0,1
2108430,0,0 - 20000,0,0,0,0,0
2108440,0,0 - 20000,0,0,0,0,1
2108490,0,0 - 0,0,0,0,0,0
2108560,0,0 - 20000,0,0,0,0,0
2108580,0,0 - 0,0,0,0,0,0
2108600,0,0 - 20000,0,0,0,0,8
2108640,0,0 - 20000,0,0,0,0,0
2108730,0,0 - 20000,0,0,0,0,0
2108760,0,0 - 20000,0,0,0,0,0
2108820,0,0 - 20000,0,0,0,0,0
2108840,0,0 - 20000,0,0,0,0,1
2108870,0,0 - 20000,0,0,0,0,0
2108950,0,0 - 20000,0,0,0,0,33
2108960,0,0 - 20000,0,0,0,0,0
2108980,0,0 - 20000,0,0,0,0,0
2108990,0,0 - 20000,0,0,0,0,0
2109010,0,0 - 0,0,0,0,0,0
2109020,0,0 - 20000,0,0,0,0,0
2109060,0,0 - 20000,0,0,0,0,5
2109090,0,0 - 20000,0,0,0,0,0
2109160,0,0 - 0,0,0,0,0,0
2109220,0,0 - 20000,0,0,0,0,0
2109270,152,0 - 20000,0,0,0,0,40
2109320,0,0 - 0,0,0,0,0,0
2109340,0,0 - 20000,0,0,0,0,5
2109360,0,0 - 0,0,0,0,0,0
2109370,532,20000 - 50000,15,15,15,15,2147
2109380,0,0 - 0,0,0,0,0,0
2109400,0,0 - 20000,0,0,0,0,5
2109430,117,20000 - 50000,0,0,0,0,7
2109440,0,0 - 20000,0,0,0,0,1
2109460,228,0 - 20000,0,0,0,0,216
2109470,0,0 - 0,0,0,0,0,0
2109510,0,0 - 20000,0,0,0,0,4
2109530,0,0 - 20000,0,0,0,0,0
2109550,0,0 - 20000,0,0,0,0,0
2109570,0,0 - 20000,0,0,0,0,3
2109600,0,20000 - 50000,0,0,0,0,0
2109610,0,0 - 20000,0,0,0,0,0
2109620,0,0 - 20000,0,0,0,0,0
2109630,0,0 - 20000,0,0,0,0,2
2109640,0,0 - 20000,0,0,0,0,71
2109650,0,0 - 0,0,0,0,0,0
2109660,0,0 - 20000,0,0,0,0,0
2109700,0,0 - 20000,0,0,0,0,1
2109710,0,0 - 20000,0,0,0,0,0
2109720,0,0 - 20000,0,0,0,0,0
2109750,0,0 - 0,0,0,0,0,0
2109800,0,0 - 20000,0,0,0,0,1
2109850,0,0 - 20000,0,0,0,0,0
2109870,0,0 - 20000,0,0,0,0,0
2109880,0,0 - 20000,0,0,0,0,0
2109990,0,0 - 0,0,0,0,0,0
2110070,0,0 - 20000,0,0,0,0,0
2110110,0,0 - 0,0,0,0,0,0
2110240,0,0 - 20000,0,0,0,0,0
2110300,0,0 - 20000,0,0,0,0,0
2110320,0,0 - 20000,0,0,0,0,0
2110430,0,0 - 0,0,0,0,0,0
2110440,0,0 - 20000,0,0,0,0,0
2110460,0,0 - 0,0,0,0,0,0
2110510,0,0 - 20000,0,0,0,0,6
2110520,0,0 - 20000,0,0,0,0,0
2110540,0,0 - 0,0,0,0,0,0
2110550,0,0 - 20000,0,0,0,0,0
2110570,0,0 - 20000,0,0,0,0,0
2110600,0,0 - 0,0,0,0,0,0
2110690,0,0 - 20000,0,0,0,0,0
2110700,0,0 - 20000,0,0,0,0,2
2110720,0,0 - 0,0,0,0,0,0
2110740,0,0 - 20000,0,0,0,0,0
2110760,0,0 - 20000,0,0,0,0,0
2110810,0,0 - 0,0,0,0,0,0
2110820,0,100000 - 200000,0,0,0,0,11
2110840,0,0 - 20000,0,0,0,0,29
2110890,0,0 - 0,0,0,0,0,0
2110920,0,0 - 0,0,0,0,0,0
2110930,0,0 - 20000,0,0,0,0,0
2110990,0,0 - 20000,0,0,0,0,0
2111000,0,0 - 20000,0,0,0,0,0
2111040,0,0 - 20000,0,0,0,0,3
2111050,0,0 - 0,0,0,0,0,0
2111060,0,0 - 0,0,0,0,0,0
2111070,0,0 - 0,0,0,0,0,0
2111090,0,100000 - 200000,0,0,0,0,90
2111170,374,0 - 20000,0,0,0,0,1073
2111180,0,0 - 0,0,0,0,0,0
2111190,1595,50000 - 100000,0,0,0,0,774
2111200,0,0 - 20000,0,0,0,0,0
2111220,0,0 - 20000,0,0,0,0,0
2111300,0,0 - 20000,0,0,0,0,0
2111340,0,0 - 20000,0,0,0,0,0
2111360,0,100000 - 200000,0,0,0,0,4
2111380,0,0 - 0,0,0,0,0,0
2111390,0,0 - 0,0,0,0,0,0
2111400,0,0 - 20000,0,0,0,0,0
2111410,0,0 - 20000,0,0,0,0,0
2111420,0,0 - 20000,0,0,0,0,0
2111470,0,0 - 20000,0,0,0,0,0
2111490,0,0 - 20000,0,0,0,0,1
2111520,0,0 - 20000,0,0,0,0,0
2111540,0,0 - 20000,0,0,0,0,0
2111590,0,0 - 20000,0,0,0,0,0
2111600,0,0 - 20000,0,0,0,0,0
2111610,0,0 - 20000,0,0,0,0,1
2111630,251,0 - 20000,0,0,0,0,20
2111710,0,0 - 20000,0,0,0,0,2
2111760,0,0 - 20000,0,0,0,0,1
2111770,0,0 - 20000,0,0,0,0,0
2111860,0,0 - 20000,0,0,0,0,0
2111870,140,0 - 0,0,0,0,0,0
2111880,0,0 - 0,0,0,0,0,0
2111890,0,0 - 0,0,0,0,0,0
2111920,0,0 - 0,0,0,0,0,0
2111980,0,0 - 20000,0,0,0,0,0
2111990,0,0 - 0,0,0,0,0,0
2112000,0,0 - 0,0,0,0,0,0
2112010,0,0 - 20000,0,0,0,0,0
2112020,0,0 - 20000,0,0,0,0,0
2112090,0,0 - 0,0,0,0,0,0
2112140,0,0 - 20000,0,0,0,0,0
2112150,0,0 - 20000,0,0,0,0,0
2112160,0,0 - 20000,0,0,0,0,0
2112200,0,0 - 20000,0,0,0,0,95
2112210,0,0 - 20000,0,0,0,0,3
2112260,0,0 - 20000,0,0,0,0,0
2112270,0,0 - 20000,0,0,0,0,0
2112280,0,0 - 0,0,0,0,0,0
2112290,0,0 - 20000,0,0,0,0,1
2112330,0,0 - 20000,0,0,0,0,0
2112360,0,0 - 20000,0,0,0,0,0
2112380,0,0 - 0,0,0,0,0,0
2112390,0,0 - 0,0,0,0,0,0
2112420,0,0 - 20000,0,0,0,0,7
2112500,0,0 - 20000,0,0,0,0,0
2112520,0,0 - 20000,0,0,0,0,3
2112530,0,0 - 0,0,0,0,0,0
2112540,0,0 - 20000,0,0,0,0,0
2112550,0,0 - 20000,0,0,0,0,0
2112570,0,0 - 20000,0,0,0,0,1
2112580,0,0 - 0,0,0,0,0,0
2112630,0,0 - 0,0,0,0,0,0
2112680,0,0 - 20000,0,0,0,0,20
2112730,0,0 - 0,0,0,0,0,0
2112760,0,0 - 20000,0,0,0,0,0
2112810,0,0 - 20000,0,0,0,0,0
2112820,0,0 - 20000,0,0,0,0,0
2112880,0,0 - 20000,0,0,0,0,0
2112910,0,0 - 20000,0,0,0,0,0
2112920,0,0 - 20000,0,0,0,0,0
2112930,0,0 - 20000,0,0,0,0,0
2112990,0,0 - 20000,0,0,0,0,0
2113000,0,0 - 20000,0,0,0,0,5
2113010,0,0 - 20000,0,0,0,0,0
2113030,0,0 - 20000,0,0,0,0,1
2113040,157,0 - 20000,0,0,0,0,8
2113050,0,0 - 0,0,0,0,0,0
2113110,0,0 - 20000,0,0,0,0,0
2113120,0,0 - 20000,0,0,0,0,0
2113140,0,0 - 20000,0,0,0,0,1
2113150,0,0 - 20000,0,0,0,0,0
2113160,0,0 - 20000,0,0,0,0,0
2113170,0,0 - 20000,0,0,0,0,0
2113180,0,0 - 20000,0,0,0,0,0
2113210,0,0 - 0,0,0,0,0,0
2113220,0,0 - 20000,0,0,0,0,2
2113230,0,0 - 20000,0,0,0,0,4
2113250,0,0 - 20000,0,0,0,0,0
2113290,0,0 - 20000,0,0,0,0,0
2113300,0,0 - 20000,0,0,0,0,1
2113310,0,0 - 20000,0,0,0,0,0
2113320,0,0 - 20000,0,0,0,0,0
2113330,0,0 - 0,0,0,0,0,0
2113370,0,0 - 20000,0,0,0,0,0
2113430,0,0 - 0,0,0,0,0,0
2113440,0,0 - 0,0,0,0,0,0
2113450,0,0 - 20000,0,0,0,0,5
2113490,0,0 - 20000,0,0,0,0,5
2113530,0,0 - 0,0,0,0,0,0
2113540,0,20000 - 50000,0,0,0,0,69
2113570,0,0 - 0,0,0,0,0,0
2113580,0,0 - 20000,0,0,0,0,6
2113590,0,0 - 20000,0,0,0,0,0
2113630,0,0 - 0,0,0,0,0,0
2113650,0,0 - 20000,0,0,0,0,0
2113660,0,0 - 20000,0,0,0,0,1
2113680,0,0 - 20000,0,0,0,0,6
2113690,0,0 - 0,0,0,0,0,0
2113770,0,0 - 20000,0,0,0,0,1
2113790,0,0 - 0,0,0,0,0,0
2113810,0,0 - 20000,0,0,0,0,0
2113850,1675,0 - 20000,282,282,282,282,2994
2113900,0,0 - 20000,0,0,0,0,125
2113920,0,0 - 20000,2160,2160,2160,2160,780
2113970,0,0 - 20000,0,0,0,0,0
2113990,0,0 - 20000,0,0,0,0,1
2114000,0,0 - 20000,0,0,0,0,0
2114020,0,0 - 20000,0,0,0,0,3
2114070,0,0 - 20000,0,0,0,0,3
2114090,0,0 - 20000,0,0,0,0,0
2114150,0,0 - 20000,0,0,0,0,0
2114170,0,0 - 20000,0,0,0,0,0
2114180,0,0 - 20000,0,0,0,0,0
2114190,0,0 - 0,0,0,0,0,0
2114240,0,0 - 20000,0,0,0,0,0
2114300,0,20000 - 50000,0,0,0,0,3
2114320,0,0 - 0,0,0,0,0,0
2114350,0,0 - 20000,0,0,0,0,58
2114360,0,0 - 20000,0,0,0,0,2
2114370,0,0 - 20000,0,0,0,0,146
2114380,0,0 - 20000,0,0,0,0,2
2114390,0,0 - 0,0,0,0,0,0
2114430,0,0 - 20000,0,0,0,0,0
2114440,0,0 - 20000,0,0,0,0,1
2114470,0,0 - 20000,0,0,0,0,0
2114480,0,0 - 20000,0,0,0,0,2
2114500,0,0 - 20000,0,0,0,0,5
2114520,0,0 - 20000,0,0,0,0,0
2114580,0,0 - 0,0,0,0,0,0
2114620,0,0 - 0,0,0,0,0,0
2114660,0,0 - 20000,0,0,0,0,0
2114670,0,0 - 20000,0,0,0,0,0
2114680,0,0 - 0,0,0,0,0,0
2114710,0,0 - 0,0,0,0,0,0
2114740,2225,100000 - 200000,827,827,999,999,3740
2114750,0,0 - 20000,0,0,0,0,0
2114770,0,0 - 20000,0,0,0,0,0
2114790,0,0 - 20000,0,0,0,0,3
2114810,0,0 - 20000,0,0,0,0,4
2114820,0,0 - 0,0,0,0,0,0
2114830,0,0 - 20000,0,0,0,0,4
2114860,0,0 - 0,0,0,0,0,0
2114870,0,0 - 0,0,0,0,0,0
2114890,0,0 - 20000,0,0,0,0,0
2114920,0,0 - 20000,0,0,0,0,0
2114960,0,0 - 20000,0,0,0,0,0
2114970,0,0 - 20000,0,0,0,0,16
2114980,0,0 - 0,0,0,0,0,0
2114990,0,0 - 20000,0,0,0,0,0
2115020,0,0 - 20000,0,0,0,0,0
2115050,0,0 - 20000,0,0,0,0,0
2115060,0,0 - 20000,0,0,0,0,1
2115080,0,0 - 20000,0,0,0,0,0
2115110,0,0 - 20000,0,0,0,0,0
2115120,0,0 - 0,0,0,0,0,0
2115130,0,0 - 20000,0,0,0,0,1
2115140,0,0 - 20000,0,0,0,0,1
2115170,0,0 - 20000,0,0,0,0,0
2115190,0,0 - 20000,0,0,0,0,0
2115260,0,0 - 20000,0,0,0,0,0
2115300,0,0 - 20000,0,0,0,0,0
2115340,0,0 - 20000,0,0,0,0,0
2115380,0,0 - 0,0,0,0,0,0
2115390,0,0 - 0,0,0,0,0,0
2115400,0,0 - 20000,0,0,0,0,1
2115470,0,0 - 20000,0,0,0,0,1
2115480,0,0 - 20000,0,0,0,0,1
2115500,0,0 - 20000,0,0,0,0,0
2115510,0,0 - 0,0,0,0,0,0
2115530,0,0 - 20000,0,0,0,0,0
2115560,0,0 - 20000,0,0,0,0,0
2115590,0,0 - 0,0,0,0,0,0
2115610,0,0 - 20000,0,0,0,0,1
2115620,0,0 - 20000,0,0,0,0,2
2115630,0,0 - 20000,0,0,0,0,0
2115640,0,0 - 20000,0,0,0,0,1
2115650,0,0 - 20000,0,0,0,0,16
2115700,0,0 - 0,0,0,0,0,0
2115710,0,0 - 0,0,0,0,0,0
2115720,0,0 - 20000,0,0,0,0,0
2115730,0,0 - 0,0,0,0,0,0
2115750,0,0 - 0,0,0,0,0,0
2115800,0,0 - 20000,0,0,0,0,1
2115820,0,0 - 0,0,0,0,0,0
2115850,167,20000 - 50000,0,0,0,0,625
2115860,0,0 - 20000,0,0,0,0,0
2115880,0,0 - 20000,0,0,0,0,0
2115920,0,0 - 20000,0,0,0,0,0
2115960,0,0 - 0,0,0,0,0,0
2116000,0,0 - 0,0,0,0,0,0
2116120,1266,0 - 20000,0,0,0,0,2094
2116130,0,0 - 0,0,0,0,0,0
2116150,0,0 - 20000,0,0,0,0,1
2116250,0,0 - 20000,0,0,0,0,15
2116260,0,0 - 20000,0,0,0,0,46
2116280,0,0 - 20000,0,0,0,0,0
2116300,0,0 - 20000,0,0,0,0,0
2116450,0,0 - 0,0,0,0,0,0
2116460,0,0 - 20000,0,0,0,0,0
2116520,0,0 - 0,0,0,0,0,0
2116530,0,0 - 0,0,0,0,0,0
2116560,0,0 - 0,0,0,0,0,0
2116600,0,0 - 0,0,0,0,0,0
2116650,0,0 - 0,0,0,0,0,0
2116670,0,0 - 20000,0,0,0,0,0
2116690,0,0 - 20000,0,0,0,0,0
2116710,0,0 - 20000,0,0,0,0,1
2116750,0,0 - 20000,0,0,0,0,0
2116760,0,0 - 0,0,0,0,0,0
2116770,0,0 - 20000,0,0,0,0,4
2116780,0,0 - 0,0,0,0,0,0
2116790,0,0 - 0,0,0,0,0,0
2116800,0,0 - 20000,0,0,0,0,2
2116840,0,0 - 20000,0,0,0,0,0
2116850,0,0 - 20000,0,0,0,0,4
2116890,0,20000 - 50000,0,0,0,0,12
2116920,0,0 - 20000,0,0,0,0,34
2116930,0,20000 - 50000,0,0,0,0,2
2116950,0,0 - 20000,0,0,0,0,0
2116970,0,0 - 20000,0,0,0,0,0
2116980,0,0 - 20000,0,0,0,0,0
2117020,0,0 - 20000,0,0,0,0,0
2117050,0,0 - 20000,0,0,0,0,0
2117060,0,0 - 20000,0,0,0,0,0
2117070,0,0 - 20000,0,0,0,0,0
2117080,0,0 - 0,0,0,0,0,0
2117090,0,0 - 0,0,0,0,0,0
2117120,0,0 - 20000,0,0,0,0,0
2117130,0,0 - 20000,0,0,0,0,0
2117140,0,0 - 20000,0,0,0,0,0
2117170,0,0 - 20000,0,0,0,0,0
2117180,0,0 - 20000,0,0,0,0,0
2117190,0,0 - 20000,0,0,0,0,1
2117200,0,0 - 20000,0,0,0,0,0
2117230,0,0 - 20000,0,0,0,0,0
2117290,0,0 - 0,0,0,0,0,0
2117340,0,0 - 0,0,0,0,0,0
2117350,0,0 - 0,0,0,0,0,0
2117360,0,0 - 20000,0,0,0,0,1
2117370,0,0 - 20000,0,0,0,0,0
2117410,0,0 - 20000,0,0,0,0,0
2117420,0,0 - 0,0,0,0,0,0
2117440,0,0 - 0,0,0,0,0,0
2117450,0,0 - 20000,0,0,0,0,0
2117510,0,0 - 20000,0,0,0,0,0
2117520,0,0 - 20000,0,0,0,0,0
2117640,0,0 - 0,0,0,0,0,0
2117790,0,0 - 20000,0,0,0,0,0
2117930,0,0 - 20000,0,0,0,0,0
2117940,0,0 - 0,0,0,0,0,0
2117960,0,0 - 20000,0,0,0,0,1
2118000,0,0 - 20000,0,0,0,0,0
2118010,0,0 - 20000,0,0,0,0,0
2118030,0,0 - 20000,0,0,0,0,0
2118090,0,0 - 0,0,0,0,0,0
2118110,0,0 - 20000,0,0,0,0,0
2118130,0,0 - 20000,0,0,0,0,31
2118250,164,0 - 20000,0,0,0,0,588
2118290,0,0 - 20000,0,0,0,0,0
2118320,0,0 - 20000,0,0,0,0,0
2118330,0,0 - 0,0,0,0,0,0
2118350,0,0 - 0,0,0,0,0,0
2118370,132,0 - 20000,0,0,0,0,24
2118500,0,0 - 20000,0,0,0,0,0
2118510,132,0 - 0,0,0,0,0,0
2118520,0,0 - 0,0,0,0,0,0
2118540,0,0 - 20000,0,0,0,0,1
2118550,0,0 - 20000,0,0,0,0,0
2118570,0,0 - 20000,0,0,0,0,1
2118580,0,0 - 20000,0,0,0,0,10
2118600,0,0 - 20000,0,0,0,0,2
2118610,0,0 - 20000,0,0,0,0,0
2118690,0,0 - 20000,0,0,0,0,0
2118750,0,0 - 0,0,0,0,0,0
2118830,0,0 - 0,0,0,0,0,0
2118850,0,0 - 20000,0,0,0,0,14
2118910,0,0 - 20000,0,0,0,0,2
2118940,0,0 - 20000,0,0,0,0,0
2118990,0,0 - 20000,0,0,0,0,1
2119000,0,0 - 20000,0,0,0,0,0
2119050,0,0 - 20000,0,0,0,0,7
2119070,0,0 - 20000,0,0,0,0,0
2119080,0,0 - 20000,0,0,0,0,0
2119100,0,0 - 20000,0,0,0,0,0
2119110,0,0 - 0,0,0,0,0,0
2119160,0,0 - 0,0,0,0,0,0
2119210,0,0 - 0,0,0,0,0,0
2119240,0,0 - 20000,0,0,0,0,3
2119370,0,0 - 20000,0,0,0,0,0
2119380,0,0 - 20000,0,0,0,0,0
2119390,0,0 - 0,0,0,0,0,0
2119420,0,0 - 20000,0,0,0,0,0
2119440,0,0 - 0,0,0,0,0,0
2119470,0,0 - 20000,0,0,0,0,2
2119490,0,0 - 0,0,0,0,0,0
2119500,0,0 - 0,0,0,0,0,0
2119530,0,0 - 0,0,0,0,0,0
2119540,0,0 - 0,0,0,0,0,0
2119550,0,0 - 0,0,0,0,0,0
2119570,0,0 - 20000,0,0,0,0,0
2119580,0,0 - 0,0,0,0,0,0
2119590,0,0 - 20000,0,0,0,0,26
2119630,0,0 - 0,0,0,0,0,0
2119640,0,0 - 0,0,0,0,0,0
2119650,0,0 - 0,0,0,0,0,0
2119660,0,0 - 0,0,0,0,0,0
2119670,0,0 - 20000,0,0,0,0,0
2119680,0,0 - 0,0,0,0,0,0
2119700,0,0 - 20000,0,0,0,0,0
2119720,0,0 - 0,0,0,0,0,0
2119730,0,0 - 20000,0,0,0,0,2
2119740,0,0 - 0,0,0,0,0,0
2119940,0,0 - 20000,0,0,0,0,52
2119960,0,0 - 20000,0,0,0,0,0
2120060,0,0 - 0,0,0,0,0,0
2120100,0,0 - 20000,0,0,0,0,0
2120120,0,0 - 20000,0,0,0,0,3
2120140,0,0 - 20000,0,0,0,0,0
2120240,0,0 - 20000,0,0,0,0,0
2120250,0,0 - 20000,0,0,0,0,51
2120270,0,0 - 20000,0,0,0,0,0
2120310,0,0 - 0,0,0,0,0,0
2120320,0,0 - 20000,0,0,0,0,248
2120340,0,0 - 20000,0,0,0,0,0
2120410,0,0 - 20000,0,0,0,0,1
2120510,0,0 - 20000,0,0,0,0,1
2120520,0,0 - 0,0,0,0,0,0
2120670,0,0 - 0,0,0,0,0,0
2120680,0,0 - 0,0,0,0,0,0
2120730,0,0 - 0,0,0,0,0,0
2120750,0,0 - 0,0,0,0,0,0
2120790,0,0 - 20000,0,0,0,0,0
2120810,0,0 - 20000,0,0,0,0,1
2120820,0,0 - 20000,0,0,0,0,0
2120830,0,0 - 20000,0,0,0,0,0
2120840,0,0 - 20000,0,0,0,0,0
2120850,0,0 - 20000,0,0,0,0,0
2120870,0,0 - 20000,0,0,0,0,1
2120880,0,0 - 20000,0,0,0,0,0
2120900,384,20000 - 50000,80,80,80,80,86
2120910,0,0 - 0,0,0,0,0,0
2120930,0,0 - 20000,0,0,0,0,0
2120950,0,0 - 20000,0,0,0,0,0
2120960,0,0 - 0,0,0,0,0,0
2121000,0,0 - 20000,0,0,0,0,1
2121050,0,0 - 20000,0,0,0,0,1
2121100,0,0 - 20000,0,0,0,0,7
2121120,0,0 - 20000,0,0,0,0,0
2121130,0,0 - 20000,0,0,0,0,0
2121150,0,0 - 0,0,0,0,0,0
2121180,0,0 - 20000,0,0,0,0,0
2121190,0,0 - 0,0,0,0,0,0
2121210,0,0 - 20000,0,0,0,0,3
2121260,0,0 - 20000,0,0,0,0,5
2121350,0,0 - 20000,0,0,0,0,0
2121360,0,0 - 0,0,0,0,0,0
2121370,0,0 - 0,0,0,0,0,0
2121400,0,0 - 0,0,0,0,0,0
2121420,0,0 - 0,0,0,0,0,0
2121430,0,0 - 0,0,0,0,0,0
2121440,0,0 - 20000,0,0,0,0,0
2121460,0,0 - 20000,0,0,0,0,0
2121480,0,0 - 20000,0,0,0,0,2
2121490,0,0 - 20000,0,0,0,0,0
2121540,0,0 - 0,0,0,0,0,0
2121590,0,0 - 20000,0,0,0,0,0
2121610,0,0 - 20000,0,0,0,0,0
2121620,0,0 - 0,0,0,0,0,0
2121630,0,0 - 0,0,0,0,0,0
2121680,0,0 - 0,0,0,0,0,0
2121740,0,0 - 20000,0,0,0,0,2
2121770,0,0 - 20000,0,0,0,0,0
2121840,0,0 - 20000,0,0,0,0,7
2121850,0,0 - 20000,0,0,0,0,0
2121900,0,0 - 0,0,0,0,0,0
2121910,0,0 - 20000,0,0,0,0,2
2121960,0,0 - 20000,0,0,0,0,0
2121980,0,0 - 0,0,0,0,0,0
2122000,0,0 - 0,0,0,0,0,0
2122010,0,0 - 20000,0,0,0,0,0
2122040,0,0 - 0,0,0,0,0,0
2122070,0,0 - 20000,0,0,0,0,0
2122080,0,0 - 20000,0,0,0,0,1
2122110,0,0 - 20000,0,0,0,0,2
2122130,0,0 - 0,0,0,0,0,0
2122170,0,0 - 20000,0,0,0,0,0
2122190,0,0 - 20000,0,0,0,0,10
2122210,0,0 - 20000,0,0,0,0,2
2122220,0,0 - 0,0,0,0,0,0
2122230,0,0 - 20000,0,0,0,0,0
2122360,0,0 - 20000,0,0,0,0,2
2122430,0,0 - 0,0,0,0,0,0
2122470,0,0 - 20000,0,0,0,0,0
2122490,0,0 - 20000,0,0,0,0,1
2122550,0,0 - 20000,0,0,0,0,9
2122590,0,0 - 20000,0,0,0,0,0
2122640,0,0 - 20000,0,0,0,0,1
2122670,0,0 - 0,0,0,0,0,0
2122690,0,0 - 20000,0,0,0,0,0
2122700,0,0 - 20000,0,0,0,0,0
2122770,0,0 - 20000,0,0,0,0,0
2122810,0,0 - 20000,0,0,0,0,0
2122840,0,0 - 20000,0,0,0,0,0
2122860,0,0 - 20000,0,0,0,0,0
2122890,0,0 - 20000,0,0,0,0,0
2122960,0,0 - 0,0,0,0,0,0
2122970,0,0 - 0,0,0,0,0,0
2122980,0,0 - 20000,0,0,0,0,0
2123000,0,0 - 20000,0,0,0,0,0
2123020,0,0 - 20000,0,0,0,0,1
2123030,0,0 - 20000,0,0,0,0,7
2123050,0,0 - 20000,0,0,0,0,2
2123060,0,0 - 0,0,0,0,0,0
2123100,0,0 - 20000,0,0,0,0,5
2123110,0,0 - 20000,0,0,0,0,0
2123120,0,0 - 20000,0,0,0,0,4
2123140,0,0 - 20000,0,0,0,0,0
2123150,0,0 - 20000,0,0,0,0,0
2123270,0,0 - 20000,0,0,0,0,0
2123290,0,0 - 0,0,0,0,0,0
2123310,0,0 - 0,0,0,0,0,0
2123320,0,0 - 20000,0,0,0,0,3
2123350,0,0 - 0,0,0,0,0,0
2123370,0,0 - 0,0,0,0,0,0
2123380,0,0 - 20000,0,0,0,0,3
2123390,0,0 - 20000,0,0,0,0,1
2123420,0,0 - 20000,0,0,0,0,2
2123430,0,0 - 20000,0,0,0,0,0
2123450,0,0 - 20000,0,0,0,0,0
2123510,0,0 - 20000,0,0,0,0,0
2123530,0,0 - 20000,0,0,0,0,0
2123550,0,0 - 20000,0,0,0,0,0
2123560,0,0 - 20000,0,0,0,0,0
2123630,0,0 - 20000,0,0,0,0,0
2123670,0,0 - 0,0,0,0,0,0
2123690,0,0 - 20000,0,0,0,0,0
2123720,0,0 - 0,0,0,0,0,0
2123730,0,0 - 0,0,0,0,0,0
2123770,0,0 - 20000,0,0,0,0,0
2123800,0,0 - 20000,0,0,0,0,2
